,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,response_corrected,invalid,creative,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,SS,SS_ref,clusters_hier,jump_hier,jump_SS,jump,order_in_cluster,uniqueness
537,2724,3,1612524126360,1612524151208,je kan er in theorie een wond mee dichtmaken,In theory you can close a wound with it,theory close wound,theory close wound,Suture wound,0.0,0.0,1.0,18,3,you can play that one game where you start with a paperclip and then trade up,play one game start trade,16,0.7506013512611390,0.76848334,7,1,1,1,1,296.14285714285700
538,2724,3,1612524151208,1612524159345,je kan ook een wond dichtbranden,you can also cauterize a wound,also cauterize wound,also cauterize wound,,0.0,0.0,1.0,20,3,In theory you can close a wound with it,theory close wound,17,0.8604357242584230,0.77066183,7,0,0,0,2,296.14285714285700
539,2724,3,1612524159345,1612524168678,je kan het gebruiken als elektriciteits geleider ,you can use it as an electricity conductor,electricity conductor,electricity conductor,,0.0,0.0,1.0,21,2,you can also cauterize a wound,also cauterize wound,18,0.7685000896453860,0.7621142,8,1,1,1,1,345.5
540,2726,3,1612533479252,1612533483499,papier bij elkaar houden,keep paper together,keep paper together,keep paper together,,0.0,0.0,1.0,19,3,open lock,open lock,1,0.7475553154945370,0.8376764,16,1,1,1,1,71.48275862068970
541,2726,3,1612533483499,1612533489851,mini kledinghanger maken,make a mini clothes hanger,make mini clothes hanger,make mini clothes hanger,,0.0,0.0,1.0,24,4,keep paper together,keep paper together,2,0.7449269890785220,0.751739,21,1,1,1,1,121.94117647058800
542,2726,3,1612533489851,1612533519698,als ijzerdraadje gebruiken,use as iron wire,iron wire,iron wire,,0.0,0.0,1.0,9,2,make a mini clothes hanger,make mini clothes hanger,3,0.7505655288696290,0.75938517,8,1,1,1,1,148.07142857142900
543,2726,3,1612533519698,1612533539845,opener van simkaart vakje,SIM card compartment opener,SIM card compartment opener,sim card compartment opener,,0.0,0.0,1.0,27,4,use as iron wire,iron wire,4,0.7454941868782040,0.74625874,10,1,1,1,1,59.22857142857140
544,2726,3,1612533539845,1612533575915,resetten van mobiel,mobile reset,mobile reset,mobile reset,,0.0,0.0,1.0,12,2,SIM card compartment opener,sim card compartment opener,5,0.8226990103721620,0.7683172,6,1,0,0,2,138.2
545,2726,3,1612533575915,1612533593267,toetsenbord schoonmaken,cleaning keyboard,cleaning keyboard,cleaning keyboard,,0.0,0.0,1.0,17,2,mobile reset,mobile reset,6,0.7699393033981320,0.72724664,2,1,1,1,1,230.33333333333300
546,2726,3,1612533593267,1612533611361,gaatje in een verpakking prikken,poke a hole in a package,poke hole package,poke hole package,,0.0,0.0,1.0,17,3,cleaning keyboard,cleaning keyboard,7,0.7399879693984990,0.78927845,7,1,1,1,1,172.75
547,2726,3,1612533611361,1612533639827,kleding bij elkaar houden (dus ipv spelden),keep clothes together (i.e. instead of pins),keep clothes together,keep clothes together,,0.0,0.0,1.0,21,3,poke a hole in a package,poke hole package,8,0.7282127141952520,0.7527938,22,1,1,1,1,94.22727272727270
548,2726,3,1612533639827,1612533679757,rits 'labeltje',zipper 'label',zipper 'label ',zipper 'label ',Zipper label,0.0,0.0,1.0,15,3,keep clothes together (i.e. instead of pins),keep clothes together,9,0.7985571026802060,0.7697596,13,1,1,1,1,172.75
549,2726,3,1612533679757,1612533699192,om je broekrits omhoog te houden door hem om je knoop te doen,to keep your pants zipper up by putting it around your button,keep pants zipper putting around button,keep pants zipper putting around button,zipper,0.0,0.0,1.0,39,6,zipper 'label',zipper 'label ',10,0.8469269275665280,0.72404474,22,1,0,0,2,109.10526315789500
550,2726,3,1612533699192,1612533716682,als verbindingsstuk tussen twee dingen,as a connection between two things,connection two,connection two,connection,0.0,0.0,1.0,14,2,to keep your pants zipper up by putting it around your button,keep pants zipper putting around button,11,0.725326657295227,0.79063624,8,1,1,1,1,414.6
551,2726,3,1612533716682,1612533761496,omvouwen en als mobielstandaard gebruiken,fold over and use as a mobile stand,fold mobile stand,fold mobile stand,Mobile stand,0.0,0.0,1.0,17,3,as a connection between two things,connection two,12,0.7494335174560550,0.7717888,7,1,1,1,1,259.125
552,2726,3,1612533761496,1612533802527,puist uitknijptool,pimple popping tool,pimple popping tool,pimple popping tool,,0.0,0.0,1.0,19,3,fold over and use as a mobile stand,fold mobile stand,13,0.7533626556396480,0.7821731,7,0,1,0,2,345.5
553,2726,3,1612533802527,1612533862739,in een hoek van 90 graden vouwen en als kaarten of foto standaard gebruiken,fold at a 90 degree angle and use as cards or photo stands,fold 90 degree angle cards photo stands,fold 90 degree angle cards photo stands,Photo stand,0.0,0.0,1.0,39,7,pimple popping tool,pimple popping tool,14,0.7365006804466250,0.7833241,16,1,1,1,1,259.125
554,2726,3,1612533862739,1612533896649,blaadjes van een tak afritsen,stripping leaves from a branch,stripping leaves branch,stripping leaves branch,stripping leaves,0.0,0.0,1.0,23,3,fold at a 90 degree angle and use as cards or photo stands,fold 90 degree angle cards photo stands,15,0.76619553565979,0.78874487,25,1,1,1,1,296.14285714285700
555,2726,3,1612533896649,1612533940696,het scherpe puntje om ergens je naam in te krassen,the sharp point to scratch your name into something,sharp point scratch name,sharp point scratch name,Scratch name,0.0,0.0,1.0,24,4,stripping leaves from a branch,stripping leaves branch,16,0.77642422914505,0.778589,1,1,1,1,1,64.78125
556,2726,3,1612533940696,1612533977182,meerdere stuks gebruiken om papier bij elkaar te houden en het te laten fungeren als boekje,use multiple pieces to hold paper together and make it act as a booklet,multiple pieces hold paper together make act booklet,multiple pieces hold paper together make act booklet,booklet,0.0,0.0,1.0,52,8,the sharp point to scratch your name into something,sharp point scratch name,17,0.731309175491333,0.82683384,16,1,1,1,1,138.2
557,2726,3,1612533977182,1612533986828,oorbellen,earrings,earrings,earrings,,0.0,0.0,1.0,8,1,use multiple pieces to hold paper together and make it act as a booklet,multiple pieces hold paper together make act booklet,18,0.7369527816772460,0.75440466,19,1,1,1,1,115.16666666666700
558,2728,3,1612535299502,1612535306973,paperclip kunstwerk maken,create paperclip artwork,create artwork,create artwork,Artwork,0.0,0.0,1.0,14,2,merge paper,merge paper,1,0.7542225122451780,0.79050756,3,1,1,1,1,121.94117647058800
559,2728,3,1612535306973,1612535344307,als boekenlegger gebruiken,use as a bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,create paperclip artwork,create artwork,2,0.757129430770874,0.8439051,14,1,1,1,1,230.33333333333300
560,2728,3,1612535344307,1612535351437,ketting maken,making a chain,making chain,making chain,chain,0.0,0.0,1.0,12,2,use as a bookmark,bookmark,3,0.7680104970932010,0.7774452,17,1,1,1,1,109.10526315789500
561,2728,3,1612535351437,1612535364745,als haarspeld gebruiken,use as a hairpin,hairpin,hairpin,,0.0,0.0,1.0,7,1,making a chain,making chain,4,0.8140657544136050,0.79579884,7,1,0,0,2,518.25
562,2728,3,1612535364745,1612535382399,sloten openkraken,picking locks,picking locks,picking locks,,0.0,0.0,1.0,13,2,use as a hairpin,hairpin,5,0.7746753692626950,0.7487347,11,1,1,1,1,188.45454545454500
563,2728,3,1612535382399,1612535393553,armband maken,making bracelet,making bracelet,making bracelet,bracelet,0.0,0.0,1.0,15,2,picking locks,picking locks,6,0.7796341180801390,0.7773777,17,1,1,1,1,138.2
564,2728,3,1612535393553,1612535432092,de simkaart uit je telefoon halen,remove the SIM card from your phone,remove SIM card phone,remove sim card phone,,0.0,0.0,1.0,21,4,making bracelet,making bracelet,7,0.7155832052230840,0.73440516,10,1,1,1,1,230.33333333333300
565,2728,3,1612535432092,1612535462564,als oorbel dragen,wear as an earring,wear earring,wear earring,earring,0.0,0.0,1.0,12,2,remove the SIM card from your phone,remove sim card phone,8,0.7048394680023190,0.71722496,19,1,1,1,1,115.16666666666700
566,2728,3,1612535462564,1612535477051,aan kerstballen doen om ze in de boom te hangen,putting on Christmas baubles to hang them in the tree,putting Christmas baubles hang tree,putting christmas baubles hang tree,christmas baubles,0.0,0.0,1.0,35,5,wear as an earring,wear earring,9,0.7576741576194760,0.7621081,21,1,1,1,1,230.33333333333300
567,2728,3,1612535477051,1612535541564,gebruiken bij goocheltrucs,use in magic tricks,magic tricks,magic tricks,,0.0,0.0,1.0,12,2,putting on Christmas baubles to hang them in the tree,putting christmas baubles hang tree,10,0.7698917388916020,0.7930525,4,1,1,1,1,414.6
568,2728,3,1612535541564,1612535565130,geld bij elkaar pinnen,collect money together,collect money together,collect money together,,0.0,0.0,1.0,22,3,use in magic tricks,magic tricks,11,0.7542687654495240,0.7638438,4,0,1,0,2,345.5
569,2728,3,1612535565130,1612535613644,vuil onder je nagels vandaan halen,remove dirt from under your nails,remove dirt nails,remove dirt nails,,0.0,0.0,1.0,17,3,collect money together,collect money together,12,0.7179449200630190,0.73619616,2,1,1,1,1,138.2
570,2728,3,1612535613644,1612535636998,kleine reset knopjes indrukken (bijvoorbeeld van rekenmachine),Press small reset buttons (for example on a calculator),Press small reset buttons,press small reset buttons,Press reset button,0.0,0.0,1.0,25,4,remove dirt from under your nails,remove dirt nails,13,0.7433351278305050,0.7651451,6,1,1,1,1,138.2
571,2728,3,1612535636998,1612535676068,dingen vast maken zoals een plant aan een stokje of snoeren aan elkaar,attaching things such as a plant to a stick or strings to each other,attaching plant stick strings,attaching plant stick strings,Attach strings,0.0,0.0,1.0,29,4,Press small reset buttons (for example on a calculator),press small reset buttons,14,0.7600894570350650,0.79499626,25,1,1,1,1,148.07142857142900
572,2728,3,1612535676068,1612535742295,in een baksel prikken om de gaarheid te testen,pierce a container to test doneness,pierce container test doneness,pierce container test doneness,pierce in container to test if done,0.0,0.0,1.0,30,4,attaching things such as a plant to a stick or strings to each other,attaching plant stick strings,15,0.740774393081665,0.72972536,7,1,1,1,1,259.125
573,2728,3,1612535742295,1612535790797,slinger ervan maken,make it a garland,make garland,make garland,garland,0.0,0.0,1.0,12,2,pierce a container to test doneness,pierce container test doneness,16,0.7078679203987120,0.76085174,4,1,1,1,1,518.25
574,2728,3,1612535790797,1612535803771,gebruiken als steekwapen,use as a stabbing weapon,stabbing weapon,stabbing weapon,,0.0,0.0,1.0,15,2,make it a garland,make garland,17,0.717519223690033,0.75871575,7,1,1,1,1,159.46153846153800
575,2728,3,1612535803771,1612535816117,omsmelten,melt down,melt,melt,,0.0,0.0,1.0,4,1,use as a stabbing weapon,stabbing weapon,18,0.7388491034507750,0.76460505,4,1,1,1,1,207.3
576,2730,3,1612537770546,1612537789922,kopierpapier,copy paper,copy paper,copy paper,,1,0.0,1.0,10,2,school supplies,school supplies,1,0.7916563749313350,0.8508524,4,0,1,0,2,230.33333333333300
577,2730,3,1612537789922,1612537797554,stiften,markers,markers,markers,,0.0,0.0,1.0,7,1,copy paper,copy paper,2,0.7913273572921750,0.80041695,14,1,1,1,1,230.33333333333300
578,2730,3,1612537797554,1612537806800,kartonnen,cardboard,cardboard,cardboard,,0.0,0.0,1.0,9,1,markers,markers,3,0.7881419062614440,0.82232624,3,1,1,1,1,172.75
579,2730,3,1612537806800,1612537814307,papier,paper,paper,paper,,0.0,0.0,1.0,5,1,cardboard,cardboard,4,0.861952006816864,0.87660867,16,1,0,0,2,138.2
580,2730,3,1612537814307,1612537818856,agenda,agenda,agenda,agenda,,1,0.0,1.0,6,1,paper,paper,5,0.7856681942939760,0.7642751,4,1,1,1,1,259.125
581,2730,3,1612537818856,1612537820965,pen,pen,pen,pen,,0.0,0.0,1.0,3,1,agenda,agenda,6,0.7683747410774230,0.8075243,14,1,1,1,1,159.46153846153800
582,2730,3,1612537820965,1612537823396,agenda,agenda,agenda,agenda,,1,0.0,1.0,6,1,pen,pen,7,0.7683747410774230,0.7642751,4,1,1,1,1,259.125
583,2730,3,1612537823396,1612537830794,schriften,notebooks,notebooks,notebooks,,0.0,0.0,1.0,9,1,agenda,agenda,8,0.7616000175476070,0.80569386,16,1,1,1,1,159.46153846153800
584,2730,3,1612537830794,1612537835469,collegeblok,lecture block,lecture block,lecture block,,1,0.0,1.0,13,2,notebooks,notebooks,9,0.7832983732223510,0.7385129,4,1,1,1,1,230.33333333333300
585,2730,3,1612537835469,1612537845362,bladeren,to leaf through,leaf,leaf,,1,0.0,1.0,4,1,lecture block,lecture block,10,0.7449978590011600,0.8071736,25,1,1,1,1,296.14285714285700
586,2730,3,1612537845362,1612537859242,brievenbaker,letter carrier,letter carrier,letter carrier,,0.0,0.0,1.0,14,2,to leaf through,leaf,11,0.7327063083648680,0.75425225,14,1,1,1,1,345.5
587,2730,3,1612537859242,1612537891497,schriften,notebooks,notebooks,notebooks,,0.0,0.0,1.0,9,1,letter carrier,letter carrier,12,0.776107907295227,0.80569386,16,1,1,1,1,159.46153846153800
588,2730,3,1612537891497,1612537895199,papier,paper,paper,paper,,0.0,0.0,1.0,5,1,notebooks,notebooks,13,0.865348219871521,0.87660867,16,0,0,0,2,138.2
589,2730,3,1612537895199,1612537932340,potloden,pencils,pencils,pencils,,0.0,0.0,1.0,7,1,paper,paper,14,0.8245153427124020,0.79266715,14,1,0,0,3,345.5
590,2730,3,1612537932340,1612537937616,pennen,pens,pens,pens,,0.0,0.0,1.0,4,1,pencils,pencils,15,0.8771326541900640,0.8112488,14,0,0,0,4,159.46153846153800
591,2730,3,1612537937616,1612537939868,etui,pencil case,pencil case,pencil case,,0.0,0.0,1.0,11,2,pens,pens,16,0.8474031686782840,0.79065233,14,0,0,0,5,345.5
592,2730,3,1612537939868,1612537944218,schooltas,school bag,school bag,school bag,,0.0,0.0,1.0,10,2,pencil case,pencil case,17,0.8287428617477420,0.76720166,4,1,0,0,6,230.33333333333300
593,2730,3,1612537944218,1612537974687,gum,eraser,eraser,eraser,,0.0,0.0,1.0,6,1,school bag,school bag,18,0.7475771903991700,0.7947046,14,1,1,1,1,129.5625
594,2731,3,1612539765481,1612539773626,als haarclip gebruiken,use as a hair clip,hair clip,hair clip,,0.0,0.0,1.0,9,2,keep paper together,keep paper together,1,0.7497454285621640,0.8337042,24,1,1,1,1,82.92
595,2731,3,1612539773626,1612539794906,uit elkaar trekken en dan heb je een staaldraad waar je een slot mee kan open krijgen,pull it apart and then you have a steel wire that you can use to open a lock,pull apart steel wire open lock,pull apart steel wire open lock,Open lock,0.0,0.0,1.0,31,6,use as a hair clip,hair clip,2,0.7517838478088380,0.7442515,11,1,1,1,1,54.55263157894740
596,2731,3,1612539794906,1612539802032,als tandenstoker gebruiken,use as a toothpick,toothpick,toothpick,,0.0,0.0,1.0,9,1,pull it apart and then you have a steel wire that you can use to open a lock,pull apart steel wire open lock,3,0.7675284147262570,0.8043521,7,1,1,1,1,188.45454545454500
597,2731,3,1612539802032,1612539820478,ophangen aan een spijker,hang on a nail,hang nail,hang nail,,0.0,0.0,1.0,9,2,use as a toothpick,toothpick,4,0.796054482460022,0.79362047,2,1,1,1,1,90.1304347826087
598,2731,3,1612539820478,1612539841164,tussen je tong doen ,do between your tongue,tongue,tongue,,1,0.0,1.0,6,1,hang on a nail,hang nail,5,0.7461304068565370,0.7466374,7,1,1,1,1,159.46153846153800
599,2731,3,1612539841164,1612539871900,een poster mee ophangen,hang up a poster,hang poster,hang poster,,0.0,0.0,1.0,11,2,do between your tongue,tongue,6,0.7364791631698610,0.80593544,20,1,1,1,1,98.71428571428570
600,2731,3,1612539871900,1612539911670,Een kraslot mee uitkrassen,Scratch off a scratch card,Scratch scratch card,scratch scratch card,scratch card,0.0,0.0,1.0,20,3,hang up a poster,hang poster,7,0.7571274042129520,0.79383504,1,1,1,1,1,259.125
601,2731,3,1612539911670,1612539941032,als boekenlegger gebruiken,use as a bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,Scratch off a scratch card,scratch scratch card,8,0.7826991081237790,0.8439051,14,1,1,1,1,230.33333333333300
602,2731,3,1612539941032,1612539972393,vuil mee verwijderen onder je nagels,remove dirt from under your nails,remove dirt nails,remove dirt nails,,0.0,0.0,1.0,17,3,use as a bookmark,bookmark,9,0.7249933481216430,0.73619616,2,1,1,1,1,138.2
603,2731,3,1612539972393,1612539980576,vuil mee verwijderen tussen je tanden,remove dirt between your teeth,remove dirt teeth,remove dirt teeth,,0.0,0.0,1.0,17,3,remove dirt from under your nails,remove dirt nails,10,0.8834871053695680,0.7433059,2,0,0,0,2,188.45454545454500
604,2731,3,1612539980576,1612540035817,jezelf mee krassen,scratch yourself with it,scratch,scratch,,0.0,0.0,1.0,7,1,remove dirt between your teeth,remove dirt teeth,11,0.7933317422866820,0.8086463,1,1,1,1,1,64.78125
