,task,model,temp,rep,original_response,pid,original_response_cleaned,response,invalid,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,category,SS,jump_cat,jump_SS,jump,originality,jump_profile
3291,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,baboon,123,baboon,baboon,,,6,1,monkey,monkey,13,4,0.8885232210159302,0,0,0,,1
3292,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,antelope,123,antelope,antelope,,,8,1,baboon,baboon,14,15,0.8296152949333191,1,0,0,,1
3293,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,buffalo,123,buffalo,buffalo,,,7,1,antelope,antelope,15,9,0.806545615196228,1,0,0,,1
3294,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,kudu,123,kudu,kudu,,,4,1,buffalo,buffalo,16,9,0.7975231409072876,0,1,0,,1
3295,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,wildebeest,123,wildebeest,wildebeest,,,10,1,kudu,kudu,17,9,0.8371976017951965,0,0,0,,1
3296,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,hyena,123,hyena,hyena,,,5,1,wildebeest,wildebeest,18,9,0.8597090244293213,0,0,0,,1
3297,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,3,jackal,123,jackal,jackal,,,6,1,hyena,hyena,19,9,0.8207533359527588,0,0,0,,1
3308,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,lion,124,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3309,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,tiger,124,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3310,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,giraffe,124,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3311,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,zebra,124,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3312,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,cheetah,124,cheetah,cheetah,,,7,1,zebra,zebra,5,1,0.8207224607467651,1,0,0,,0
3313,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,rhinoceros,124,rhinoceros,rhinoceros,,,10,1,cheetah,cheetah,6,9,0.8102174401283264,1,0,0,,0
3314,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,hippopotamus,124,hippopotamus,hippopotamus,,,12,1,rhinoceros,rhinoceros,7,9,0.8446728587150574,0,0,0,,0
3315,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,leopard,124,leopard,leopard,,,7,1,hippopotamus,hippopotamus,8,1,0.7918016910552979,1,1,1,,1
3316,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,buffalo,124,buffalo,buffalo,,,7,1,leopard,leopard,9,9,0.7777055501937866,1,1,1,,2
3317,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,antelope,124,antelope,antelope,,,8,1,buffalo,buffalo,10,15,0.806545615196228,1,0,0,,2
3318,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,wildebeest,124,wildebeest,wildebeest,,,10,1,antelope,antelope,11,9,0.8465394377708435,1,0,0,,2
3319,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,hyena,124,hyena,hyena,,,5,1,wildebeest,wildebeest,12,9,0.8597090244293213,0,0,0,,2
3320,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,crocodile,124,crocodile,crocodile,,,9,1,hyena,hyena,13,7,0.8363410234451294,1,0,0,,2
3321,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,monkey,124,monkey,monkey,,,6,1,crocodile,crocodile,14,4,0.8201810717582703,1,0,0,,2
3322,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,gorilla,124,gorilla,gorilla,,,7,1,monkey,monkey,15,4,0.8543686866760254,0,0,0,,2
3323,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,chimpanzee,124,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,16,4,0.84937983751297,0,0,0,,2
3324,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,baboon,124,baboon,baboon,,,6,1,chimpanzee,chimpanzee,17,4,0.8457642197608948,0,0,0,,2
3325,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,okapi,124,okapi,okapi,,,5,1,baboon,baboon,18,13,0.7633000016212463,1,1,1,,3
3326,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,4,aardvark,124,aardvark,aardvark,,,8,1,okapi,okapi,19,3,0.7546514272689819,1,1,1,,4
3336,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,lion,125,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3337,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,tiger,125,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3338,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,giraffe,125,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3339,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,zebra,125,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3340,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,rhino,125,rhino,rhino,,,5,1,zebra,zebra,5,9,0.8530489802360535,0,0,0,,0
3341,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,cheetah,125,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3342,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,leopard,125,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.8507751822471619,0,0,0,,0
3343,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,buffalo,125,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.7777055501937866,1,1,1,,1
3344,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,hippo,125,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.7889764308929443,0,1,0,,1
3345,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,gazelle,125,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.8273642063140869,0,0,0,,1
3346,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,antelope,125,antelope,antelope,,,8,1,gazelle,gazelle,11,15,0.8588845133781433,1,0,0,,1
3347,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,wildebeest,125,wildebeest,wildebeest,,,10,1,antelope,antelope,12,9,0.8465394377708435,1,0,0,,1
3348,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,hyena,125,hyena,hyena,,,5,1,wildebeest,wildebeest,13,9,0.8597090244293213,0,0,0,,1
3349,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,crocodile,125,crocodile,crocodile,,,9,1,hyena,hyena,14,7,0.8363410234451294,1,0,0,,1
3350,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,monkey,125,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.8201810717582703,1,0,0,,1
3351,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,gorilla,125,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.8543686866760254,0,0,0,,1
3352,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,chimpanzee,125,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3353,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,baboon,125,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.8457642197608948,0,0,0,,1
3354,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.2,5,okapi,125,okapi,okapi,,,5,1,baboon,baboon,19,13,0.7633000016212463,1,1,1,,2
3364,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,lion,126,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3365,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,tiger,126,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3366,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,giraffe,126,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3367,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,zebra,126,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3368,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,rhino,126,rhino,rhino,,,5,1,zebra,zebra,5,9,0.8530489802360535,0,0,0,,0
3369,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,cheetah,126,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3370,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,leopard,126,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.8507751822471619,0,0,0,,0
3371,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,buffalo,126,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.7777055501937866,1,1,1,,1
3372,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,hippo,126,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.7889764308929443,0,1,0,,1
3373,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,gazelle,126,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.8273642063140869,0,0,0,,1
3374,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,hyena,126,hyena,hyena,,,5,1,gazelle,gazelle,11,9,0.8464975357055664,0,0,0,,1
3375,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,antelope,126,antelope,antelope,,,8,1,hyena,hyena,12,15,0.851922869682312,1,0,0,,1
3376,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,wildebeest,126,wildebeest,wildebeest,,,10,1,antelope,antelope,13,9,0.8465394377708435,1,0,0,,1
3377,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,crocodile,126,crocodile,crocodile,,,9,1,wildebeest,wildebeest,14,7,0.8012933731079102,1,0,0,,1
3378,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,monkey,126,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.8201810717582703,1,0,0,,1
3379,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,gorilla,126,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.8543686866760254,0,0,0,,1
3380,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,chimpanzee,126,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3381,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,baboon,126,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.8457642197608948,0,0,0,,1
3382,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,1,okapi,126,okapi,okapi,,,5,1,baboon,baboon,19,13,0.7633000016212463,1,1,1,,2
3392,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,tiger,127,tiger,tiger,,,5,1,lion,lion,1,6,0.8430523872375488,1,0,0,,0
3393,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,elephant,127,elephant,elephant,,,8,1,tiger,tiger,2,9,0.818225085735321,1,0,0,,0
3394,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,giraffe,127,giraffe,giraffe,,,7,1,elephant,elephant,3,14,0.8501284122467041,1,0,0,,0
3395,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,zebra,127,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3396,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,rhino,127,rhino,rhino,,,5,1,zebra,zebra,5,9,0.8530489802360535,0,0,0,,0
3397,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,cheetah,127,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3398,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,hippo,127,hippo,hippo,,,5,1,cheetah,cheetah,7,9,0.776253342628479,1,1,1,,1
3399,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,gorilla,127,gorilla,gorilla,,,7,1,hippo,hippo,8,4,0.8198007345199585,1,0,0,,1
3400,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,chimpanzee,127,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,9,4,0.84937983751297,0,0,0,,1
3401,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,leopard,127,leopard,leopard,,,7,1,chimpanzee,chimpanzee,10,1,0.7978359460830688,1,1,1,,2
3402,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,monkey,127,monkey,monkey,,,6,1,leopard,leopard,11,4,0.8148143291473389,1,0,0,,2
3403,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,buffalo,127,buffalo,buffalo,,,7,1,monkey,monkey,12,9,0.8156399726867676,1,0,0,,2
3404,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,antelope,127,antelope,antelope,,,8,1,buffalo,buffalo,13,15,0.806545615196228,1,0,0,,2
3405,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,wildebeest,127,wildebeest,wildebeest,,,10,1,antelope,antelope,14,9,0.8465394377708435,1,0,0,,2
3406,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,hyena,127,hyena,hyena,,,5,1,wildebeest,wildebeest,15,9,0.8597090244293213,0,0,0,,2
3407,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,crocodile,127,crocodile,crocodile,,,9,1,hyena,hyena,16,7,0.8363410234451294,1,0,0,,2
3408,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,vulture,127,vulture,vulture,,,7,1,crocodile,crocodile,17,8,0.7593868970870972,1,1,1,,3
3409,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,eagle,127,eagle,eagle,,,5,1,vulture,vulture,18,10,0.7738426923751831,1,1,1,,4
3410,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,2,ostrich,127,ostrich,ostrich,,,7,1,eagle,eagle,19,10,0.8058655261993408,0,0,0,,4
3421,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,lion,128,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3422,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,tiger,128,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3423,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,giraffe,128,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3424,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,zebra,128,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3425,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,cheetah,128,cheetah,cheetah,,,7,1,zebra,zebra,5,1,0.8207224607467651,1,0,0,,0
3426,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,rhino,128,rhino,rhino,,,5,1,cheetah,cheetah,6,9,0.800948977470398,1,0,0,,0
3427,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,leopard,128,leopard,leopard,,,7,1,rhino,rhino,7,1,0.8195109367370605,1,0,0,,0
3428,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,buffalo,128,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.7777055501937866,1,1,1,,1
3429,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,hippo,128,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.7889764308929443,0,1,0,,1
3430,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,gazelle,128,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.8273642063140869,0,0,0,,1
3431,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,hyena,128,hyena,hyena,,,5,1,gazelle,gazelle,11,9,0.8464975357055664,0,0,0,,1
3432,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,antelope,128,antelope,antelope,,,8,1,hyena,hyena,12,15,0.851922869682312,1,0,0,,1
3433,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,wildebeest,128,wildebeest,wildebeest,,,10,1,antelope,antelope,13,9,0.8465394377708435,1,0,0,,1
3434,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,crocodile,128,crocodile,crocodile,,,9,1,wildebeest,wildebeest,14,7,0.8012933731079102,1,0,0,,1
3435,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,monkey,128,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.8201810717582703,1,0,0,,1
3436,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,gorilla,128,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.8543686866760254,0,0,0,,1
3437,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,chimpanzee,128,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3438,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,baboon,128,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.8457642197608948,0,0,0,,1
3439,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,3,okapi,128,okapi,okapi,,,5,1,baboon,baboon,19,13,0.7633000016212463,1,1,1,,2
3448,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,lion,129,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3449,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,tiger,129,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3450,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,giraffe,129,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3451,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,zebra,129,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3452,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,rhino,129,rhino,rhino,,,5,1,zebra,zebra,5,9,0.8530489802360535,0,0,0,,0
3453,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,cheetah,129,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3454,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,leopard,129,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.8507751822471619,0,0,0,,0
3455,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,buffalo,129,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.7777055501937866,1,1,1,,1
3456,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,hippo,129,hippo,hippo,,,5,1,buffalo,buffalo,9,9,0.7889764308929443,0,1,0,,1
3457,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,gazelle,129,gazelle,gazelle,,,7,1,hippo,hippo,10,9,0.8273642063140869,0,0,0,,1
3458,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,antelope,129,antelope,antelope,,,8,1,gazelle,gazelle,11,15,0.8588845133781433,1,0,0,,1
3459,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,wildebeest,129,wildebeest,wildebeest,,,10,1,antelope,antelope,12,9,0.8465394377708435,1,0,0,,1
3460,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,hyena,129,hyena,hyena,,,5,1,wildebeest,wildebeest,13,9,0.8597090244293213,0,0,0,,1
3461,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,crocodile,129,crocodile,crocodile,,,9,1,hyena,hyena,14,7,0.8363410234451294,1,0,0,,1
3462,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,monkey,129,monkey,monkey,,,6,1,crocodile,crocodile,15,4,0.8201810717582703,1,0,0,,1
3463,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,gorilla,129,gorilla,gorilla,,,7,1,monkey,monkey,16,4,0.8543686866760254,0,0,0,,1
3464,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,chimpanzee,129,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,17,4,0.84937983751297,0,0,0,,1
3465,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,baboon,129,baboon,baboon,,,6,1,chimpanzee,chimpanzee,18,4,0.8457642197608948,0,0,0,,1
3466,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,4,okapi,129,okapi,okapi,,,5,1,baboon,baboon,19,13,0.7633000016212463,1,1,1,,2
3476,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,lion,130,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3477,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,tiger,130,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3478,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,giraffe,130,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3479,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,zebra,130,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3480,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,rhino,130,rhino,rhino,,,5,1,zebra,zebra,5,9,0.8530489802360535,0,0,0,,0
3481,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,cheetah,130,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3482,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,hippo,130,hippo,hippo,,,5,1,cheetah,cheetah,7,9,0.776253342628479,1,1,1,,1
3483,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,buffalo,130,buffalo,buffalo,,,7,1,hippo,hippo,8,9,0.7889764308929443,0,1,0,,1
3484,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,antelope,130,antelope,antelope,,,8,1,buffalo,buffalo,9,15,0.806545615196228,1,0,0,,1
3485,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,wildebeest,130,wildebeest,wildebeest,,,10,1,antelope,antelope,10,9,0.8465394377708435,1,0,0,,1
3486,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,leopard,130,leopard,leopard,,,7,1,wildebeest,wildebeest,11,1,0.829926609992981,1,0,0,,1
3487,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,hyena,130,hyena,hyena,,,5,1,leopard,leopard,12,9,0.8565953969955444,1,0,0,,1
3488,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,crocodile,130,crocodile,crocodile,,,9,1,hyena,hyena,13,7,0.8363410234451294,1,0,0,,1
3489,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,monkey,130,monkey,monkey,,,6,1,crocodile,crocodile,14,4,0.8201810717582703,1,0,0,,1
3490,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,gorilla,130,gorilla,gorilla,,,7,1,monkey,monkey,15,4,0.8543686866760254,0,0,0,,1
3491,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,chimpanzee,130,chimpanzee,chimpanzee,,,10,1,gorilla,gorilla,16,4,0.84937983751297,0,0,0,,1
3492,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,okapi,130,okapi,okapi,,,5,1,chimpanzee,chimpanzee,17,13,0.7779859304428101,1,1,1,,2
3493,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,aardvark,130,aardvark,aardvark,,,8,1,okapi,okapi,18,3,0.7546514272689819,1,1,1,,3
3494,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.3,5,serval,130,serval,serval,,,6,1,aardvark,aardvark,19,13,0.7691092491149902,1,1,1,,4
3504,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,lion,131,lion,lion,,,4,1,elephant,elephant,1,1,0.8243112564086914,1,0,0,,0
3505,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,tiger,131,tiger,tiger,,,5,1,lion,lion,2,6,0.8430523872375488,1,0,0,,0
3506,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,giraffe,131,giraffe,giraffe,,,7,1,tiger,tiger,3,14,0.8250797390937805,1,0,0,,0
3507,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,zebra,131,zebra,zebra,,,5,1,giraffe,giraffe,4,9,0.8193547129631042,1,0,0,,0
3508,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,rhino,131,rhino,rhino,,,5,1,zebra,zebra,5,9,0.8530489802360535,0,0,0,,0
3509,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,cheetah,131,cheetah,cheetah,,,7,1,rhino,rhino,6,1,0.800948977470398,1,0,0,,0
3510,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,leopard,131,leopard,leopard,,,7,1,cheetah,cheetah,7,1,0.8507751822471619,0,0,0,,0
3511,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,buffalo,131,buffalo,buffalo,,,7,1,leopard,leopard,8,9,0.7777055501937866,1,1,1,,1
3512,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,gazelle,131,gazelle,gazelle,,,7,1,buffalo,buffalo,9,9,0.7914547920227051,0,1,0,,1
3513,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,hippopotamus,131,hippopotamus,hippopotamus,,,12,1,gazelle,gazelle,10,9,0.8497672080993652,0,0,0,,1
3514,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,hyena,131,hyena,hyena,,,5,1,hippopotamus,hippopotamus,11,9,0.8203395009040833,0,0,0,,1
3515,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,antelope,131,antelope,antelope,,,8,1,hyena,hyena,12,15,0.851922869682312,1,0,0,,1
3516,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,kudu,131,kudu,kudu,,,4,1,antelope,antelope,13,9,0.8157200217247009,1,0,0,,1
3517,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,wildebeest,131,wildebeest,wildebeest,,,10,1,kudu,kudu,14,9,0.8371976017951965,0,0,0,,1
3518,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,warthog,131,warthog,warthog,,,7,1,wildebeest,wildebeest,15,13,0.7980899214744568,1,1,1,,2
3519,1,upstage/SOLAR-10.7B-Instruct-v1.0,0.4,1,eland,131,eland,eland,,,5,1,warthog,warthog,16,9,0.7884559631347656,1,1,1,,3
