"VF-response_id","participant_fk","stimulus_fk","starttime","endtime","response"
"43917","2723","1","1612521505215","1612521508593","kip"
"43918","2723","1","1612521508593","1612521516742","krokodil"
"43919","2723","1","1612521516742","1612521518683","vis"
"43920","2723","1","1612521518683","1612521521643","leeuw"
"43921","2723","1","1612521521643","1612521526271","geit"
"43922","2723","1","1612521526271","1612521532206","cavia"
"43923","2724","1","1612523640714","1612523644874","hond"
"43924","2724","1","1612523644874","1612523645895","kat"
"43925","2724","1","1612523645895","1612523647375","cavia"
"43926","2724","1","1612523647375","1612523649779","geit"
"43927","2724","1","1612523649779","1612523651041","schaap"
"43928","2724","1","1612523651041","1612523651759","koe"
"43929","2724","1","1612523651759","1612523652973","wolf"
"43930","2724","1","1612523652973","1612523654855","vos"
"43931","2724","1","1612523654855","1612523656677","kip"
"43932","2724","1","1612523656807","1612523657839","paard"
"43933","2724","1","1612523657839","1612523660883","haan"
"43934","2724","1","1612523660883","1612523662863","mens"
"43935","2724","1","1612523662863","1612523663911","aap"
"43936","2724","1","1612523663911","1612523666567","schildpad"
"43937","2724","1","1612523666567","1612523668139","hagedis"
"43938","2724","1","1612523668139","1612523668911","mier"
"43939","2724","1","1612523668911","1612523670266","vogel"
"43940","2724","1","1612523670266","1612523673131","bij"
"43941","2724","1","1612523673131","1612523673949","wesp"
"43942","2724","1","1612523673949","1612523676981","mug"
"43943","2724","1","1612523676981","1612523679572","vlieg"
"43944","2724","1","1612523679572","1612523681306","spin"
"43945","2724","1","1612523681306","1612523684614","schorpioen"
"43946","2724","1","1612523684614","1612523687630","kreeft"
"43947","2724","1","1612523687630","1612523688752","krab"
"43948","2724","1","1612523688752","1612523692977","neushoorn"
"43949","2724","1","1612523692977","1612523695200","walvis"
"43950","2724","1","1612523695200","1612523696354","haai"
"43951","2724","1","1612523696354","1612523698266","dolfijn"
"43952","2724","1","1612523698266","1612523706682","leeuw"
"43953","2724","1","1612523706682","1612523709811","leopard"
"43954","2724","1","1612523709811","1612523714866","tijger"
"43955","2724","1","1612523714866","1612523716679","lijger"
"43956","2724","1","1612523716679","1612523719839","scheit"
"43957","2724","1","1612523719839","1612523722832","capybara"
"43958","2724","1","1612523722832","1612523724041","toekan"
"43959","2724","1","1612523724041","1612523742267","arend"
"43960","2724","1","1612523742267","1612523747958","ekster"
"43961","2724","1","1612523747958","1612523749742","kraai"
"43962","2724","1","1612523749742","1612523750966","roek"
"43963","2724","1","1612523750966","1612523752001","kou"
"43964","2724","1","1612523752001","1612523752782","raaf"
"43965","2724","1","1612523752782","1612523759719","valk"
"43966","2725","1","1612524381632","1612524498678","kat"
"43967","2726","1","1612533328230","1612533330590","kip"
"43968","2726","1","1612533330590","1612533332372","paard"
"43969","2726","1","1612533332372","1612533333290","koe"
"43970","2726","1","1612533333290","1612533335764","nijlpaard"
"43971","2726","1","1612533335764","1612533338145","giraf"
"43972","2726","1","1612533338145","1612533338983","hond"
"43973","2726","1","1612533338983","1612533339764","kat"
"43974","2726","1","1612533339764","1612533341016","muis"
"43975","2726","1","1612533341016","1612533341737","rat"
"43976","2726","1","1612533341737","1612533346312","leeuw"
"43977","2726","1","1612533346312","1612533348220","tijger"
"43978","2726","1","1612533348220","1612533350645","olifant"
"43979","2726","1","1612533350645","1612533359757","konijn"
"43980","2726","1","1612533359757","1612533362101","vogel"
"43981","2726","1","1612533362101","1612533364807","dolfijn"
"43982","2726","1","1612533364807","1612533365995","haai"
"43983","2726","1","1612533365995","1612533375952","varken"
"43984","2726","1","1612533375952","1612533380307","buffel"
"43985","2726","1","1612533380307","1612533381044","os"
"43986","2726","1","1612533381044","1612533400865","aap"
"43987","2726","1","1612533400865","1612533405031","lijger"
"43988","2726","1","1612533405031","1612533407857","bok"
"43989","2726","1","1612533407857","1612533409939","geit"
"43990","2726","1","1612533409939","1612533411412","schaap"
"43991","2726","1","1612533411412","1612533417130","kameel"
"43992","2726","1","1612533417130","1612533418743","dromedaris"
"43993","2726","1","1612533418743","1612533447422","stier"
"43994","2727","1","1612535034755","1612535108567","de hond "
"43995","2727","1","1612535108567","1612535113259","de kat "
"43996","2727","1","1612535113259","1612535123640","de muis "
"43997","2727","1","1612535123640","1612535128227","het konijn "
"43998","2727","1","1612535128227","1612535136630","de haas "
"43999","2727","1","1612535136630","1612535143497","de boerderij"
"44000","2727","1","1612535143497","1612535144550","de zwaan "
"44001","2727","1","1612535144550","1612535149044","de gans"
"44002","2728","1","1612535156570","1612535159487","hond"
"44003","2728","1","1612535159487","1612535162458","kat"
"44004","2728","1","1612535162458","1612535164074","konijn"
"44005","2728","1","1612535164074","1612535165724","leeuw"
"44006","2728","1","1612535165724","1612535168094","zeemeeuw"
"44007","2728","1","1612535168094","1612535169628","aap"
"44008","2728","1","1612535169628","1612535172072","gorilla"
"44009","2728","1","1612535172072","1612535182141","inktvis"
"44010","2728","1","1612535182141","1612535185456","goudvis"
"44011","2728","1","1612535185456","1612535188810","zeebaars"
"44012","2728","1","1612535188810","1612535191867","zeeleeuw"
"44013","2728","1","1612535191867","1612535194863","vlinder"
"44014","2728","1","1612535194863","1612535197905","mees"
"44015","2728","1","1612535197905","1612535206293","hamster"
"44016","2728","1","1612535206293","1612535213728","antilope"
"44017","2728","1","1612535213728","1612535216568","zebra"
"44018","2728","1","1612535216568","1612535223092","krokodil"
"44019","2728","1","1612535223092","1612535231130","zeepaard"
"44020","2728","1","1612535231130","1612535232995","paard"
"44021","2728","1","1612535232995","1612535235583","koe"
"44022","2728","1","1612535235583","1612535237695","varken"
"44023","2728","1","1612535237695","1612535239380","kip"
"44024","2728","1","1612535239380","1612535255455","luipaard"
"44025","2728","1","1612535255455","1612535256999","panter"
"44026","2728","1","1612535256999","1612535261239","steenbok"
"44027","2728","1","1612535261239","1612535270258","ree"
"44028","2728","1","1612535270258","1612535273134","rendier"
"44029","2729","1","1612536208274","1612536226608","hond"
"44030","2729","1","1612536226608","1612536230506","kat"
"44031","2729","1","1612536230506","1612536231704","koe"
"44032","2729","1","1612536231704","1612536234606","muis"
"44033","2729","1","1612536234606","1612536238373","olifant"
"44034","2729","1","1612536238373","1612536246989","giraffe"
"44035","2729","1","1612536246989","1612536250389","vogel"
"44036","2729","1","1612536250389","1612536255011","zoogdier"
"44037","2729","1","1612536255011","1612536270598","insect"
"44038","2729","1","1612536270598","1612536272602","mens"
"44039","2729","1","1612536272602","1612536274086","man"
"44040","2729","1","1612536274086","1612536275198","vrouw"
"44041","2729","1","1612536275198","1612536277476","kind"
"44042","2729","1","1612536277476","1612536282512","slang"
"44043","2729","1","1612536282512","1612536291998","struisvogel"
"44044","2729","1","1612536291998","1612536298132","panter"
"44045","2729","1","1612536298132","1612536305316","leeuw"
"44046","2729","1","1612536305316","1612536308114","hyiena"
"44047","2729","1","1612536308114","1612536316555","stokstaartje"
"44048","2729","1","1612536316555","1612536322777","nijlpaard"
"44049","2729","1","1612536322777","1612536327354","zebra"
"44050","2730","1","1612537608910","1612537628731","hond"
"44051","2730","1","1612537628731","1612537638479","vissen"
"44052","2730","1","1612537638479","1612537641752","reptielen"
"44053","2730","1","1612537641752","1612537644122","vogel"
"44054","2730","1","1612537644122","1612537646839","koe"
"44055","2730","1","1612537646839","1612537670338","jaguar"
"44056","2730","1","1612537670338","1612537679186","gorilla"
"44057","2730","1","1612537679186","1612537686513","wolf"
"44058","2730","1","1612537686513","1612537690632","tijger"
"44059","2730","1","1612537690632","1612537697503","beer"
"44060","2730","1","1612537697503","1612537703445","leeuw"
"44061","2730","1","1612537703445","1612537708197","giraf"
"44062","2730","1","1612537708197","1612537715004","poema"
"44063","2730","1","1612537715004","1612537719254","orka"
"44064","2730","1","1612537719254","1612537727901","childpad"
"44065","2731","1","1612539008256","1612539016477","kat"
"44066","2731","1","1612539016477","1612539017921","hond"
"44067","2731","1","1612539017921","1612539019021","leeuw"
"44068","2731","1","1612539019021","1612539020052","zebra"
"44069","2731","1","1612539020052","1612539021769","giraffe"
"44070","2731","1","1612539021769","1612539023916","olifant"
"44071","2731","1","1612539023916","1612539029991","nijlpaard"
"44072","2731","1","1612539029991","1612539031796","drommedaris"
"44073","2731","1","1612539031796","1612539033693","eekhoorn"
"44074","2731","1","1612539033693","1612539034506","vis"
"44075","2731","1","1612539034506","1612539035781","pissebe"
"44076","2731","1","1612539035781","1612539038441","insect"
"44077","2731","1","1612539038441","1612539040012","rendier"
"44078","2731","1","1612539040012","1612539042067","luipaard"
"44079","2731","1","1612539042067","1612539043772","luiaard"
"44080","2731","1","1612539043772","1612539047040","vos"
"44081","2731","1","1612539047040","1612539049987","roodborst"
"44082","2731","1","1612539049987","1612539050966","aap"
"44083","2731","1","1612539050966","1612539053312","zoogdier"
"44084","2731","1","1612539053312","1612539056135","bij"
"44085","2731","1","1612539056135","1612539057663","vogel"
"44086","2731","1","1612539057663","1612539066083","salamander"
"44087","2731","1","1612539066083","1612539068338","dromedaris"
"44088","2731","1","1612539068338","1612539071943","artis"
"44089","2731","1","1612539071943","1612539085294","hamster"
"44090","2731","1","1612539085294","1612539086758","konijn"
"44091","2731","1","1612539086758","1612539088243","haas"
"44092","2731","1","1612539088243","1612539096678","beer"
"44093","2731","1","1612539096678","1612539099861","panda"
"44094","2731","1","1612539099861","1612539106181","antiloop"
"44095","2731","1","1612539106181","1612539111286","schildpad"
"44096","2731","1","1612539111286","1612539116499","eekhoorn"
"44097","2731","1","1612539116499","1612539118468","egel"
"44098","2731","1","1612539118468","1612539121832","worm"
"44099","2731","1","1612539121832","1612539124314","mol"
"44100","2731","1","1612539124314","1612539125170","rat"
"44101","2731","1","1612539125170","1612539127131","muis"
"44102","2732","1","1612540340731","1612540444736","koe, geit, giraffe,"
"44103","2734","1","1612544070896","1612544123982","Kat"
"44104","2734","1","1612544123982","1612544125367","Hond"
"44105","2734","1","1612544125367","1612544129640","Mand"
"44106","2734","1","1612544129640","1612544132660","Slaap"
"44107","2734","1","1612544132660","1612544134001","Vogel"
"44108","2734","1","1612544134001","1612544141384","Vriendschap"
"44109","2734","1","1612544141384","1612544156281","sorry ik had niet door dat het al begonnen was"
"44110","2734","1","1612544156281","1612544164439","Salamander"
"44111","2734","1","1612544164439","1612544173561","Meeuw"
"44112","2734","1","1612544173561","1612544176635","Slak"
"44113","2734","1","1612544176635","1612544178913","Kikker"
"44114","2734","1","1612544178913","1612544182343","Pad"
"44115","2734","1","1612544182343","1612544188202","Zilvervisje"
"44116","2735","1","1612544398663","1612544404866","Vleermuis"
"44117","2735","1","1612544404866","1612544408658","Hond"
"44118","2735","1","1612544408658","1612544409773","Kat"
"44119","2735","1","1612544409773","1612544414123","Kakkerlak"
"44120","2735","1","1612544414123","1612544416052","Kikker"
"44121","2735","1","1612544416052","1612544417780","Pad"
"44122","2735","1","1612544417780","1612544420031","Slang"
"44123","2735","1","1612544420031","1612544423536","Cobra"
"44124","2735","1","1612544423536","1612544426279","Boa"
"44125","2735","1","1612544426279","1612544430341","Mamba"
"44126","2735","1","1612544430341","1612544435773","Meeuw"
"44127","2735","1","1612544435773","1612544439970","Spitsmuis"
"44128","2735","1","1612544439970","1612544446405","LEeuw"
"44129","2735","1","1612544446405","1612544448970","Zebra"
"44130","2735","1","1612544448970","1612544458046","Lemuur"
"44131","2735","1","1612544458046","1612544464513","Oerang oetan"
"44132","2735","1","1612544464513","1612544468939","Bonobo"
"44133","2735","1","1612544468939","1612544471259","Chimpansee"
"44134","2735","1","1612544471259","1612544477433","Adder"
"44135","2735","1","1612544477433","1612544482065","rat"
"44136","2735","1","1612544482065","1612544499014","meerkoet"
